# Adobe-Japan1 IVSes
3402 E0100; Adobe-Japan1; CID+2441
5004 E0100; Adobe-Japan1; CID+10248
5005 E0100; Adobe-Japan1; CID+10249
5006 E0100; Adobe-Japan1; CID+10251
5007 E0100; Adobe-Japan1; CID+10253
5009 E0100; Adobe-Japan1; CID+10257
500A E0100; Adobe-Japan1; CID+10260
500B E0100; Adobe-Japan1; CID+10262
500C E0100; Adobe-Japan1; CID+10263
500D E0100; Adobe-Japan1; CID+10265
500E E0100; Adobe-Japan1; CID+10267
500F E0100; Adobe-Japan1; CID+10268
5010 E0100; Adobe-Japan1; CID+10271
5011 E0100; Adobe-Japan1; CID+10272
5012 E0100; Adobe-Japan1; CID+10273
5013 E0100; Adobe-Japan1; CID+10275
5014 E0100; Adobe-Japan1; CID+10277
5016 E0100; Adobe-Japan1; CID+10281
5017 E0100; Adobe-Japan1; CID+10283
5018 E0100; Adobe-Japan1; CID+10285
5019 E0100; Adobe-Japan1; CID+10287
501A E0100; Adobe-Japan1; CID+10290
501B E0100; Adobe-Japan1; CID+10291
501C E0100; Adobe-Japan1; CID+10292
501D E0100; Adobe-Japan1; CID+10296
501E E0100; Adobe-Japan1; CID+10297
501F E0100; Adobe-Japan1; CID+10299
5021 E0100; Adobe-Japan1; CID+10301
5022 E0100; Adobe-Japan1; CID+10303
5023 E0100; Adobe-Japan1; CID+10304
5024 E0100; Adobe-Japan1; CID+10306
5024 E0101; Adobe-Japan1; CID+62117
5025 E0100; Adobe-Japan1; CID+10307
5026 E0100; Adobe-Japan1; CID+61929
5026 E0101; Adobe-Japan1; CID+10310
5027 E0100; Adobe-Japan1; CID+10312
5028 E0100; Adobe-Japan1; CID+10315
5029 E0100; Adobe-Japan1; CID+10316
502A E0100; Adobe-Japan1; CID+10319
502B E0100; Adobe-Japan1; CID+10321
502C E0100; Adobe-Japan1; CID+10323
502D E0100; Adobe-Japan1; CID+10324
502E E0100; Adobe-Japan1; CID+10327
5030 E0100; Adobe-Japan1; CID+10330
5032 E0100; Adobe-Japan1; CID+10336
5033 E0100; Adobe-Japan1; CID+10337
5035 E0100; Adobe-Japan1; CID+10339
5036 E0100; Adobe-Japan1; CID+10340
5039 E0100; Adobe-Japan1; CID+10344
503B E0100; Adobe-Japan1; CID+10346
5040 E0100; Adobe-Japan1; CID+10354
5041 E0100; Adobe-Japan1; CID+10356
5042 E0100; Adobe-Japan1; CID+10358
5043 E0100; Adobe-Japan1; CID+10360
5045 E0100; Adobe-Japan1; CID+10364
5046 E0100; Adobe-Japan1; CID+10365
5047 E0100; Adobe-Japan1; CID+10367
5048 E0100; Adobe-Japan1; CID+10368
5049 E0100; Adobe-Japan1; CID+10372
5049 E0101; Adobe-Japan1; CID+62118
504A E0100; Adobe-Japan1; CID+10375
504C E0100; Adobe-Japan1; CID+10378
504E E0100; Adobe-Japan1; CID+10381
504F E0100; Adobe-Japan1; CID+10383
504F E0101; Adobe-Japan1; CID+62119
5050 E0100; Adobe-Japan1; CID+10386
5051 E0100; Adobe-Japan1; CID+10388
5052 E0100; Adobe-Japan1; CID+10390
5053 E0100; Adobe-Japan1; CID+10391
5055 E0100; Adobe-Japan1; CID+10394
5056 E0100; Adobe-Japan1; CID+10397
5056 E0101; Adobe-Japan1; CID+62120
5057 E0100; Adobe-Japan1; CID+10398
5059 E0100; Adobe-Japan1; CID+10401
505A E0100; Adobe-Japan1; CID+10403
505C E0100; Adobe-Japan1; CID+10406
505F E0100; Adobe-Japan1; CID+10412
5060 E0100; Adobe-Japan1; CID+10413
5062 E0100; Adobe-Japan1; CID+10419
5063 E0100; Adobe-Japan1; CID+10421
5065 E0100; Adobe-Japan1; CID+10425
5065 E0101; Adobe-Japan1; CID+62121
5066 E0100; Adobe-Japan1; CID+10427
5067 E0100; Adobe-Japan1; CID+10428
506A E0100; Adobe-Japan1; CID+10433
506C E0100; Adobe-Japan1; CID+10436
506D E0100; Adobe-Japan1; CID+10438
5070 E0100; Adobe-Japan1; CID+10441
5071 E0100; Adobe-Japan1; CID+10445
5072 E0100; Adobe-Japan1; CID+10446
5074 E0100; Adobe-Japan1; CID+10449
5075 E0100; Adobe-Japan1; CID+10450
5076 E0100; Adobe-Japan1; CID+10451
5077 E0100; Adobe-Japan1; CID+10453
5078 E0100; Adobe-Japan1; CID+10456
507D E0100; Adobe-Japan1; CID+10463
5080 E0100; Adobe-Japan1; CID+10466
5081 E0100; Adobe-Japan1; CID+10469
5083 E0100; Adobe-Japan1; CID+10474
5084 E0100; Adobe-Japan1; CID+10476
5085 E0100; Adobe-Japan1; CID+10477
5085 E0101; Adobe-Japan1; CID+62122
5086 E0100; Adobe-Japan1; CID+10479
5088 E0100; Adobe-Japan1; CID+10481
508A E0100; Adobe-Japan1; CID+10484
508D E0100; Adobe-Japan1; CID+10488
508E E0100; Adobe-Japan1; CID+10490
508F E0100; Adobe-Japan1; CID+10493
5090 E0100; Adobe-Japan1; CID+10495
5091 E0100; Adobe-Japan1; CID+10497
5091 E0101; Adobe-Japan1; CID+62123
5091 E0102; Adobe-Japan1; CID+62124
5092 E0100; Adobe-Japan1; CID+10501
5093 E0100; Adobe-Japan1; CID+10504
5094 E0100; Adobe-Japan1; CID+10506
5095 E0100; Adobe-Japan1; CID+10508
5096 E0100; Adobe-Japan1; CID+10510
5098 E0100; Adobe-Japan1; CID+10514
5099 E0100; Adobe-Japan1; CID+10516
509A E0100; Adobe-Japan1; CID+10519
509B E0100; Adobe-Japan1; CID+10521
509C E0100; Adobe-Japan1; CID+10523
509E E0100; Adobe-Japan1; CID+10531
509F E0100; Adobe-Japan1; CID+10533
50A0 E0100; Adobe-Japan1; CID+10535
50A1 E0100; Adobe-Japan1; CID+10537
50A2 E0100; Adobe-Japan1; CID+10539
50A3 E0100; Adobe-Japan1; CID+10541
50AA E0100; Adobe-Japan1; CID+10551
50AC E0100; Adobe-Japan1; CID+10554
50AD E0100; Adobe-Japan1; CID+10556
50AF E0100; Adobe-Japan1; CID+10561
50B0 E0100; Adobe-Japan1; CID+10564
50B1 E0100; Adobe-Japan1; CID+10566
50B2 E0100; Adobe-Japan1; CID+10567
50B3 E0100; Adobe-Japan1; CID+10570
50B4 E0100; Adobe-Japan1; CID+10571
50B5 E0100; Adobe-Japan1; CID+10574
50B7 E0100; Adobe-Japan1; CID+10576
50B9 E0100; Adobe-Japan1; CID+10578
50BA E0100; Adobe-Japan1; CID+10580
50BB E0100; Adobe-Japan1; CID+10583
50BD E0100; Adobe-Japan1; CID+10588
50BE E0100; Adobe-Japan1; CID+10590
50C0 E0100; Adobe-Japan1; CID+10594
50C2 E0100; Adobe-Japan1; CID+10596
50C3 E0100; Adobe-Japan1; CID+10600
50C4 E0100; Adobe-Japan1; CID+10601
50C5 E0100; Adobe-Japan1; CID+61930
50C5 E0101; Adobe-Japan1; CID+10603
50C7 E0100; Adobe-Japan1; CID+10606
50C9 E0100; Adobe-Japan1; CID+10611
50CA E0100; Adobe-Japan1; CID+10613
50CA E0101; Adobe-Japan1; CID+62125
50CA E0102; Adobe-Japan1; CID+62126
50CC E0100; Adobe-Japan1; CID+10616
50CD E0100; Adobe-Japan1; CID+10617
50CE E0100; Adobe-Japan1; CID+10618
50CF E0100; Adobe-Japan1; CID+10621
50CF E0101; Adobe-Japan1; CID+62127
50D0 E0100; Adobe-Japan1; CID+10624
50D1 E0100; Adobe-Japan1; CID+10626
50D3 E0100; Adobe-Japan1; CID+10628
50D4 E0100; Adobe-Japan1; CID+10629
50D5 E0100; Adobe-Japan1; CID+10632
50D6 E0100; Adobe-Japan1; CID+10634
50D8 E0100; Adobe-Japan1; CID+10636
50D9 E0100; Adobe-Japan1; CID+10638
50DA E0100; Adobe-Japan1; CID+10640
50DC E0100; Adobe-Japan1; CID+10643
50DD E0100; Adobe-Japan1; CID+10645
50DE E0100; Adobe-Japan1; CID+10647
50DF E0100; Adobe-Japan1; CID+10649
50E1 E0100; Adobe-Japan1; CID+10654
50E2 E0100; Adobe-Japan1; CID+10656
50E3 E0100; Adobe-Japan1; CID+10658
50E4 E0100; Adobe-Japan1; CID+10661
50E5 E0100; Adobe-Japan1; CID+10662
50E6 E0100; Adobe-Japan1; CID+10663
50E7 E0100; Adobe-Japan1; CID+10665
50E7 E0101; Adobe-Japan1; CID+58954
50E8 E0100; Adobe-Japan1; CID+10668
50E9 E0100; Adobe-Japan1; CID+10669
50ED E0100; Adobe-Japan1; CID+10676
50ED E0101; Adobe-Japan1; CID+62128
50EE E0100; Adobe-Japan1; CID+10680
50EF E0100; Adobe-Japan1; CID+10682
50F0 E0100; Adobe-Japan1; CID+10686
50F1 E0100; Adobe-Japan1; CID+10688
50F2 E0100; Adobe-Japan1; CID+10691
50F2 E0101; Adobe-Japan1; CID+62129
50F3 E0100; Adobe-Japan1; CID+10693
50F4 E0100; Adobe-Japan1; CID+10695
50F5 E0100; Adobe-Japan1; CID+10696
50F6 E0100; Adobe-Japan1; CID+10697
50F9 E0100; Adobe-Japan1; CID+10704
50FA E0100; Adobe-Japan1; CID+10705
50FB E0100; Adobe-Japan1; CID+10706
50FE E0100; Adobe-Japan1; CID+10710
5100 E0100; Adobe-Japan1; CID+10714
5101 E0100; Adobe-Japan1; CID+10715
5102 E0100; Adobe-Japan1; CID+10717
5103 E0100; Adobe-Japan1; CID+10720
5104 E0100; Adobe-Japan1; CID+10722
5106 E0100; Adobe-Japan1; CID+10725
5107 E0100; Adobe-Japan1; CID+10727
5108 E0100; Adobe-Japan1; CID+10729
5109 E0100; Adobe-Japan1; CID+10732
510B E0100; Adobe-Japan1; CID+10735
510C E0100; Adobe-Japan1; CID+10738
510D E0100; Adobe-Japan1; CID+10740
510E E0100; Adobe-Japan1; CID+10743
5110 E0100; Adobe-Japan1; CID+10745
5112 E0100; Adobe-Japan1; CID+10748
5114 E0100; Adobe-Japan1; CID+10752
5115 E0100; Adobe-Japan1; CID+10753
5116 E0100; Adobe-Japan1; CID+10756
5117 E0100; Adobe-Japan1; CID+10757
5118 E0100; Adobe-Japan1; CID+10759
5119 E0100; Adobe-Japan1; CID+10760
511A E0100; Adobe-Japan1; CID+10762
511A E0101; Adobe-Japan1; CID+62130
511B E0100; Adobe-Japan1; CID+10765
511C E0100; Adobe-Japan1; CID+10767
511D E0100; Adobe-Japan1; CID+10769
511E E0100; Adobe-Japan1; CID+10770
511F E0100; Adobe-Japan1; CID+10771
5121 E0100; Adobe-Japan1; CID+10775
5123 E0100; Adobe-Japan1; CID+10778
5127 E0100; Adobe-Japan1; CID+10786
5128 E0100; Adobe-Japan1; CID+10787
512A E0100; Adobe-Japan1; CID+10789
512C E0100; Adobe-Japan1; CID+10793
512D E0100; Adobe-Japan1; CID+10795
512F E0100; Adobe-Japan1; CID+10800
5131 E0100; Adobe-Japan1; CID+10804
5132 E0100; Adobe-Japan1; CID+61931
5132 E0101; Adobe-Japan1; CID+10807
5133 E0100; Adobe-Japan1; CID+10809
5134 E0100; Adobe-Japan1; CID+10812
5135 E0100; Adobe-Japan1; CID+10814
5137 E0100; Adobe-Japan1; CID+10817
5138 E0100; Adobe-Japan1; CID+10821
5139 E0100; Adobe-Japan1; CID+10823
513A E0100; Adobe-Japan1; CID+10825
513B E0100; Adobe-Japan1; CID+10827
513C E0100; Adobe-Japan1; CID+10828
513F E0100; Adobe-Japan1; CID+10832
5140 E0100; Adobe-Japan1; CID+10833
5141 E0100; Adobe-Japan1; CID+10835
5142 E0100; Adobe-Japan1; CID+10837
5143 E0100; Adobe-Japan1; CID+10839
5144 E0100; Adobe-Japan1; CID+10840
5145 E0100; Adobe-Japan1; CID+10841
5146 E0100; Adobe-Japan1; CID+10844
5146 E0101; Adobe-Japan1; CID+62131
5147 E0100; Adobe-Japan1; CID+10845
5148 E0100; Adobe-Japan1; CID+10847
5149 E0100; Adobe-Japan1; CID+10848
514A E0100; Adobe-Japan1; CID+10849
514B E0100; Adobe-Japan1; CID+10851
514C E0100; Adobe-Japan1; CID+10852
514D E0100; Adobe-Japan1; CID+10855
514D E0101; Adobe-Japan1; CID+58955
514E E0100; Adobe-Japan1; CID+61932
514E E0101; Adobe-Japan1; CID+10857
514F E0100; Adobe-Japan1; CID+10858
5150 E0100; Adobe-Japan1; CID+10859
5152 E0100; Adobe-Japan1; CID+10861
5153 E0100; Adobe-Japan1; CID+10863
5154 E0100; Adobe-Japan1; CID+61839
5154 E0101; Adobe-Japan1; CID+10865
5154 E0102; Adobe-Japan1; CID+62132
5155 E0100; Adobe-Japan1; CID+10866
5157 E0100; Adobe-Japan1; CID+10870
5158 E0100; Adobe-Japan1; CID+10872
515A E0100; Adobe-Japan1; CID+10875
515C E0100; Adobe-Japan1; CID+10878
515F E0100; Adobe-Japan1; CID+10884
5160 E0100; Adobe-Japan1; CID+10886
5162 E0100; Adobe-Japan1; CID+10889
5164 E0100; Adobe-Japan1; CID+10892
5165 E0100; Adobe-Japan1; CID+10894
5166 E0100; Adobe-Japan1; CID+10896
5167 E0100; Adobe-Japan1; CID+10898
5168 E0100; Adobe-Japan1; CID+10900
5168 E0101; Adobe-Japan1; CID+62133
5169 E0100; Adobe-Japan1; CID+10902
516A E0100; Adobe-Japan1; CID+10904
516B E0100; Adobe-Japan1; CID+10907
516B E0101; Adobe-Japan1; CID+62134
516C E0100; Adobe-Japan1; CID+10910
516C E0101; Adobe-Japan1; CID+62135
516D E0100; Adobe-Japan1; CID+10913
516E E0100; Adobe-Japan1; CID+10915
5171 E0100; Adobe-Japan1; CID+10920
5173 E0100; Adobe-Japan1; CID+10922
5174 E0100; Adobe-Japan1; CID+10924
5175 E0100; Adobe-Japan1; CID+10925
5176 E0100; Adobe-Japan1; CID+10927
5177 E0100; Adobe-Japan1; CID+10928
5177 E0101; Adobe-Japan1; CID+62136
5178 E0100; Adobe-Japan1; CID+10929
5179 E0100; Adobe-Japan1; CID+10930
517B E0100; Adobe-Japan1; CID+10933
517C E0100; Adobe-Japan1; CID+10935
517C E0101; Adobe-Japan1; CID+62137
517E E0100; Adobe-Japan1; CID+10937
5180 E0100; Adobe-Japan1; CID+10940
5182 E0100; Adobe-Japan1; CID+10945
5183 E0100; Adobe-Japan1; CID+10946
5184 E0100; Adobe-Japan1; CID+10947
5185 E0100; Adobe-Japan1; CID+10948
5186 E0100; Adobe-Japan1; CID+10949
5189 E0100; Adobe-Japan1; CID+10953
5189 E0101; Adobe-Japan1; CID+62138
518A E0100; Adobe-Japan1; CID+10954
518B E0100; Adobe-Japan1; CID+10955
518C E0100; Adobe-Japan1; CID+10956
518D E0100; Adobe-Japan1; CID+61840
518D E0101; Adobe-Japan1; CID+10957
518E E0100; Adobe-Japan1; CID+10958
518F E0100; Adobe-Japan1; CID+10960
5190 E0100; Adobe-Japan1; CID+10963
5191 E0100; Adobe-Japan1; CID+10964
5192 E0100; Adobe-Japan1; CID+10966
5192 E0101; Adobe-Japan1; CID+62139
5193 E0100; Adobe-Japan1; CID+10968
5193 E0101; Adobe-Japan1; CID+62140
5195 E0100; Adobe-Japan1; CID+61865
5195 E0101; Adobe-Japan1; CID+10971
5195 E0102; Adobe-Japan1; CID+62141
5196 E0100; Adobe-Japan1; CID+10972
5197 E0100; Adobe-Japan1; CID+10973
5198 E0100; Adobe-Japan1; CID+10974
5199 E0100; Adobe-Japan1; CID+10975
519D E0100; Adobe-Japan1; CID+10980
51A0 E0100; Adobe-Japan1; CID+10984
51A1 E0100; Adobe-Japan1; CID+10985
51A2 E0100; Adobe-Japan1; CID+10987
51A3 E0100; Adobe-Japan1; CID+10990
51A4 E0100; Adobe-Japan1; CID+61933
51A4 E0101; Adobe-Japan1; CID+10991
51A5 E0100; Adobe-Japan1; CID+10992
51A6 E0100; Adobe-Japan1; CID+10994
51A8 E0100; Adobe-Japan1; CID+10996
51A9 E0100; Adobe-Japan1; CID+10997
51AA E0100; Adobe-Japan1; CID+10998
51AB E0100; Adobe-Japan1; CID+11000
51AC E0100; Adobe-Japan1; CID+61841
51AC E0101; Adobe-Japan1; CID+11001
51AD E0100; Adobe-Japan1; CID+11003
51B0 E0100; Adobe-Japan1; CID+11006
51B1 E0100; Adobe-Japan1; CID+11007
51B2 E0100; Adobe-Japan1; CID+11009
51B3 E0100; Adobe-Japan1; CID+11010
51B4 E0100; Adobe-Japan1; CID+11012
51B4 E0101; Adobe-Japan1; CID+62142
51B4 E0102; Adobe-Japan1; CID+62143
51B5 E0100; Adobe-Japan1; CID+11015
51B6 E0100; Adobe-Japan1; CID+11016
51B7 E0100; Adobe-Japan1; CID+11018
51B8 E0100; Adobe-Japan1; CID+11021
51BA E0100; Adobe-Japan1; CID+11025
51BC E0100; Adobe-Japan1; CID+11028
51BD E0100; Adobe-Japan1; CID+11029
51BE E0100; Adobe-Japan1; CID+11031
51BF E0100; Adobe-Japan1; CID+11033
51C2 E0100; Adobe-Japan1; CID+11036
51C3 E0100; Adobe-Japan1; CID+11037
51C4 E0100; Adobe-Japan1; CID+11039
51C5 E0100; Adobe-Japan1; CID+11042
51C6 E0100; Adobe-Japan1; CID+11043
51C8 E0100; Adobe-Japan1; CID+11046
51C9 E0100; Adobe-Japan1; CID+11048
51CA E0100; Adobe-Japan1; CID+11050
51CB E0100; Adobe-Japan1; CID+11053
51CB E0101; Adobe-Japan1; CID+62144
51CC E0100; Adobe-Japan1; CID+11056
51CD E0100; Adobe-Japan1; CID+11060
51CF E0100; Adobe-Japan1; CID+11062
51D1 E0100; Adobe-Japan1; CID+11066
51D2 E0100; Adobe-Japan1; CID+11068
51D3 E0100; Adobe-Japan1; CID+11069
51D4 E0100; Adobe-Japan1; CID+11070
51D5 E0100; Adobe-Japan1; CID+11073
51D6 E0100; Adobe-Japan1; CID+11075
51D8 E0100; Adobe-Japan1; CID+11078
51DB E0100; Adobe-Japan1; CID+11082
51DB E0101; Adobe-Japan1; CID+62145
51DC E0100; Adobe-Japan1; CID+11084
51DD E0100; Adobe-Japan1; CID+11087
51DE E0100; Adobe-Japan1; CID+11089
51DE E0101; Adobe-Japan1; CID+58921
51DE E0102; Adobe-Japan1; CID+62146
51DE E0103; Adobe-Japan1; CID+62147
51DE E0104; Adobe-Japan1; CID+62148
51DF E0100; Adobe-Japan1; CID+11091
51E0 E0100; Adobe-Japan1; CID+11093
51E1 E0100; Adobe-Japan1; CID+11094
51E1 E0101; Adobe-Japan1; CID+62149
51E2 E0100; Adobe-Japan1; CID+11096
51E5 E0100; Adobe-Japan1; CID+11099
51E6 E0100; Adobe-Japan1; CID+11100
51E7 E0100; Adobe-Japan1; CID+11101
51E9 E0100; Adobe-Japan1; CID+11103
51EA E0100; Adobe-Japan1; CID+11104
51EC E0100; Adobe-Japan1; CID+11106
51ED E0100; Adobe-Japan1; CID+11107
51EE E0100; Adobe-Japan1; CID+11109
51F0 E0100; Adobe-Japan1; CID+11111
51F1 E0100; Adobe-Japan1; CID+11112
51F2 E0100; Adobe-Japan1; CID+11113
51F3 E0100; Adobe-Japan1; CID+11114
51F4 E0100; Adobe-Japan1; CID+11116
51F5 E0100; Adobe-Japan1; CID+11117
51F6 E0100; Adobe-Japan1; CID+11119
51F7 E0100; Adobe-Japan1; CID+11121
51F8 E0100; Adobe-Japan1; CID+11123
51F9 E0100; Adobe-Japan1; CID+11124
51FA E0100; Adobe-Japan1; CID+11125
51FD E0100; Adobe-Japan1; CID+11130
51FD E0101; Adobe-Japan1; CID+62150
51FE E0100; Adobe-Japan1; CID+11133
5200 E0100; Adobe-Japan1; CID+11136
5201 E0100; Adobe-Japan1; CID+11137
5202 E0100; Adobe-Japan1; CID+11139
5203 E0100; Adobe-Japan1; CID+11140
5203 E0101; Adobe-Japan1; CID+62151
5204 E0100; Adobe-Japan1; CID+11142
5205 E0100; Adobe-Japan1; CID+11143
5206 E0100; Adobe-Japan1; CID+11144
5206 E0101; Adobe-Japan1; CID+62152
5207 E0100; Adobe-Japan1; CID+11147
5208 E0100; Adobe-Japan1; CID+11149
520A E0100; Adobe-Japan1; CID+11151
520B E0100; Adobe-Japan1; CID+11152
520E E0100; Adobe-Japan1; CID+11155
5211 E0100; Adobe-Japan1; CID+11158
5212 E0100; Adobe-Japan1; CID+11159
5213 E0100; Adobe-Japan1; CID+11160
5214 E0100; Adobe-Japan1; CID+11162
5215 E0100; Adobe-Japan1; CID+11163
5216 E0100; Adobe-Japan1; CID+11164
5217 E0100; Adobe-Japan1; CID+11165
5218 E0100; Adobe-Japan1; CID+11167
521D E0100; Adobe-Japan1; CID+11173
5222 E0100; Adobe-Japan1; CID+11180
5224 E0100; Adobe-Japan1; CID+11183
5224 E0101; Adobe-Japan1; CID+62153
5225 E0100; Adobe-Japan1; CID+11185
5226 E0100; Adobe-Japan1; CID+11186
5227 E0100; Adobe-Japan1; CID+11188
5228 E0100; Adobe-Japan1; CID+11190
5229 E0100; Adobe-Japan1; CID+11191
522A E0100; Adobe-Japan1; CID+11192
522B E0100; Adobe-Japan1; CID+11193
522E E0100; Adobe-Japan1; CID+11196
5230 E0100; Adobe-Japan1; CID+11198
5231 E0100; Adobe-Japan1; CID+11200
5232 E0100; Adobe-Japan1; CID+11202
5233 E0100; Adobe-Japan1; CID+11203
5235 E0100; Adobe-Japan1; CID+11206
5236 E0100; Adobe-Japan1; CID+11208
5237 E0100; Adobe-Japan1; CID+11209
5238 E0100; Adobe-Japan1; CID+11210
5238 E0101; Adobe-Japan1; CID+62154
5239 E0100; Adobe-Japan1; CID+11212
523A E0100; Adobe-Japan1; CID+11214
523B E0100; Adobe-Japan1; CID+11215
523C E0100; Adobe-Japan1; CID+11217
5243 E0100; Adobe-Japan1; CID+11227
5244 E0100; Adobe-Japan1; CID+11229
5245 E0100; Adobe-Japan1; CID+11230
5247 E0100; Adobe-Japan1; CID+11232
5249 E0100; Adobe-Japan1; CID+11234
524A E0100; Adobe-Japan1; CID+11235
524A E0101; Adobe-Japan1; CID+62155
524B E0100; Adobe-Japan1; CID+11237
524C E0100; Adobe-Japan1; CID+11238
524D E0100; Adobe-Japan1; CID+11239
524D E0101; Adobe-Japan1; CID+62156
524F E0100; Adobe-Japan1; CID+11242
5254 E0100; Adobe-Japan1; CID+11249
5255 E0100; Adobe-Japan1; CID+11250
5256 E0100; Adobe-Japan1; CID+11252
5257 E0100; Adobe-Japan1; CID+11254
5258 E0100; Adobe-Japan1; CID+11255
525A E0100; Adobe-Japan1; CID+11258
525B E0100; Adobe-Japan1; CID+11259
525C E0100; Adobe-Japan1; CID+11261
525D E0100; Adobe-Japan1; CID+11265
525E E0100; Adobe-Japan1; CID+11268
525F E0100; Adobe-Japan1; CID+11269
5260 E0100; Adobe-Japan1; CID+11270
5261 E0100; Adobe-Japan1; CID+11272
5263 E0100; Adobe-Japan1; CID+11275
5264 E0100; Adobe-Japan1; CID+11276
5264 E0101; Adobe-Japan1; CID+62157
5265 E0100; Adobe-Japan1; CID+11278
5266 E0100; Adobe-Japan1; CID+11279
5269 E0100; Adobe-Japan1; CID+11283
526A E0100; Adobe-Japan1; CID+11285
526C E0100; Adobe-Japan1; CID+11289
526E E0100; Adobe-Japan1; CID+11292
526F E0100; Adobe-Japan1; CID+11294
5270 E0100; Adobe-Japan1; CID+11295
5271 E0100; Adobe-Japan1; CID+11296
5271 E0101; Adobe-Japan1; CID+62158
5272 E0100; Adobe-Japan1; CID+61842
5272 E0101; Adobe-Japan1; CID+11297
5272 E0102; Adobe-Japan1; CID+62159
5273 E0100; Adobe-Japan1; CID+11302
5274 E0100; Adobe-Japan1; CID+11305
5275 E0100; Adobe-Japan1; CID+11306
5275 E0101; Adobe-Japan1; CID+62160
5277 E0100; Adobe-Japan1; CID+11310
5278 E0100; Adobe-Japan1; CID+11314
5279 E0100; Adobe-Japan1; CID+11315
527D E0100; Adobe-Japan1; CID+11322
527F E0100; Adobe-Japan1; CID+11325
5280 E0100; Adobe-Japan1; CID+11326
5282 E0100; Adobe-Japan1; CID+11329
5283 E0100; Adobe-Japan1; CID+11331
5284 E0100; Adobe-Japan1; CID+11332
5285 E0100; Adobe-Japan1; CID+11335
5287 E0100; Adobe-Japan1; CID+11337
5288 E0100; Adobe-Japan1; CID+11340
5289 E0100; Adobe-Japan1; CID+11342
528A E0100; Adobe-Japan1; CID+11344
528C E0100; Adobe-Japan1; CID+11349
528D E0100; Adobe-Japan1; CID+11350
528D E0101; Adobe-Japan1; CID+62161
5291 E0100; Adobe-Japan1; CID+11356
5292 E0100; Adobe-Japan1; CID+11359
5293 E0100; Adobe-Japan1; CID+11360
5294 E0100; Adobe-Japan1; CID+11361
5295 E0100; Adobe-Japan1; CID+11363
5296 E0100; Adobe-Japan1; CID+11365
5297 E0100; Adobe-Japan1; CID+11368
5298 E0100; Adobe-Japan1; CID+11371
529A E0100; Adobe-Japan1; CID+11377
529B E0100; Adobe-Japan1; CID+11379
529C E0100; Adobe-Japan1; CID+11380
529F E0100; Adobe-Japan1; CID+11383
52A0 E0100; Adobe-Japan1; CID+11384
52A3 E0100; Adobe-Japan1; CID+11387
52A4 E0100; Adobe-Japan1; CID+11389
52A5 E0100; Adobe-Japan1; CID+11391
52A6 E0100; Adobe-Japan1; CID+11393
52A7 E0100; Adobe-Japan1; CID+11394
52A9 E0100; Adobe-Japan1; CID+11396
52AA E0100; Adobe-Japan1; CID+11397
52AB E0100; Adobe-Japan1; CID+11400
52AC E0100; Adobe-Japan1; CID+11402
52AD E0100; Adobe-Japan1; CID+11403
52AF E0100; Adobe-Japan1; CID+11405
52B0 E0100; Adobe-Japan1; CID+11406
52B1 E0100; Adobe-Japan1; CID+11407
52B4 E0100; Adobe-Japan1; CID+11410
52B5 E0100; Adobe-Japan1; CID+11411
52B6 E0100; Adobe-Japan1; CID+11413
52B7 E0100; Adobe-Japan1; CID+11414
52B8 E0100; Adobe-Japan1; CID+11415
52B9 E0100; Adobe-Japan1; CID+11416
52BA E0100; Adobe-Japan1; CID+11418
52BB E0100; Adobe-Japan1; CID+11420
52BC E0100; Adobe-Japan1; CID+11422
52BD E0100; Adobe-Japan1; CID+11423
52BE E0100; Adobe-Japan1; CID+11425
52C0 E0100; Adobe-Japan1; CID+11428
52C1 E0100; Adobe-Japan1; CID+11430
52C3 E0100; Adobe-Japan1; CID+11433
52C4 E0100; Adobe-Japan1; CID+11435
52C5 E0100; Adobe-Japan1; CID+11436
52C6 E0100; Adobe-Japan1; CID+11437
52C7 E0100; Adobe-Japan1; CID+11439
52C7 E0101; Adobe-Japan1; CID+62162
52C8 E0100; Adobe-Japan1; CID+11441
52C9 E0100; Adobe-Japan1; CID+58956
52C9 E0101; Adobe-Japan1; CID+11442
52CA E0100; Adobe-Japan1; CID+11443
52CC E0100; Adobe-Japan1; CID+11445
52CD E0100; Adobe-Japan1; CID+11448
52CF E0100; Adobe-Japan1; CID+11451
52D0 E0100; Adobe-Japan1; CID+11453
52D1 E0100; Adobe-Japan1; CID+11455
52D2 E0100; Adobe-Japan1; CID+11456
52D4 E0100; Adobe-Japan1; CID+11459
52D5 E0100; Adobe-Japan1; CID+11460
52D6 E0100; Adobe-Japan1; CID+11461
52D7 E0100; Adobe-Japan1; CID+11462
52D7 E0101; Adobe-Japan1; CID+62163
52D8 E0100; Adobe-Japan1; CID+11464
52D9 E0100; Adobe-Japan1; CID+11467
52DB E0100; Adobe-Japan1; CID+11470
52DC E0100; Adobe-Japan1; CID+11471
52DD E0100; Adobe-Japan1; CID+11473
52DD E0101; Adobe-Japan1; CID+62164
52DE E0100; Adobe-Japan1; CID+11475
52DF E0100; Adobe-Japan1; CID+11477
52E0 E0100; Adobe-Japan1; CID+11479
52E1 E0100; Adobe-Japan1; CID+11482
52E2 E0100; Adobe-Japan1; CID+11483
52E2 E0101; Adobe-Japan1; CID+61688
52E3 E0100; Adobe-Japan1; CID+11486
52E4 E0100; Adobe-Japan1; CID+11487
